Time,Pico32_1,Pico32_2,5TM_1,5TM_2,10HS_3,10HS_4,theta_grav
2017-02-20 16:50:00,,,,,,,
2017-02-20 17:20:00,,,,,,,
2017-02-20 17:40:00,,,,,,,
2017-02-20 17:50:00,,,,,,,
2017-02-20 18:00:00,,,,,,,
2017-02-20 18:20:00,,,,,,,
2017-02-20 18:40:00,,,,,,,
2017-02-20 19:10:00,,,,,,,
2017-02-20 19:30:00,,,,,,,
2017-02-20 20:40:00,,,,,,,
2017-02-20 20:50:00,,,,,,,
2017-02-21 12:20:00,,,,,,,
2017-02-21 16:40:00,,,,,,,
2017-02-22 03:30:00,,,,,,,
2017-02-22 10:40:00,,,,,,,
2017-02-22 11:00:00,,,,,,,
2017-02-22 16:00:00,,,,,,,
2017-02-22 16:20:00,,,,,,,0.24117840590781775
2017-02-22 16:30:00,,,,,,,0.24601670486376376
2017-02-22 16:40:00,,,,,,,0.24583845174433444
2017-02-22 16:50:00,,,,,,,0.24531642475171894
2017-02-22 17:00:00,,,,,,,0.24517636872931017
2017-02-22 17:10:00,,,,,,,0.24508724216959527
2017-02-22 17:20:00,,,,,,,0.2449726508785332
2017-02-22 17:30:00,0.321,0.3037,,,,,0.24462887700534794
2017-02-22 17:40:00,0.321,0.3039,,,,,0.2445015533486125
2017-02-22 17:50:00,0.3208,0.3039,,,,,0.244425159154571
2017-02-22 18:00:00,0.3209,0.304,,,,,0.24432330022918275
2017-02-22 18:10:00,0.3209,0.3038,,,,,0.2442214413037945
2017-02-22 18:20:00,0.3207,0.3038,,,,,0.24410685001273244
2017-02-22 18:30:00,0.32060000000000005,0.3039,,,,,0.2440049910873442
2017-02-22 18:40:00,0.32030000000000003,0.3037,,,,,0.24390313216195594
2017-02-22 18:50:00,0.3201,0.3037,,,,,0.24378854087089388
2017-02-22 19:00:00,0.32,0.3037,,,,,0.24368668194550563
2017-02-22 19:10:00,0.3199,0.3037,,,,,0.24358482302011739
2017-02-22 19:20:00,0.32,0.3036,,,,,0.24345749936338199
2017-02-22 19:30:00,0.31980000000000003,0.3037,,,,,0.24336837280366708
2017-02-22 19:40:00,0.3197,0.3033,,,,,0.2432155844155845
2017-02-22 19:50:00,0.3196,0.30350000000000005,,,,,0.2431264578558696
2017-02-22 20:00:00,0.3195,0.30350000000000005,,,,,0.24302459893048137
2017-02-22 20:10:00,0.3194,0.3036,,,,,0.24289727527374594
2017-02-22 20:20:00,0.3194,0.3034,,,,,0.2427699516170105
2017-02-22 20:30:00,0.3195,0.3034,,,,,0.24264262796027508
2017-02-22 20:40:00,0.31930000000000003,0.3032,,,,,0.2425535014005602
2017-02-22 20:50:00,0.31920000000000004,0.3032,,,,,0.2424389101094986
2017-02-22 21:00:00,0.3191,0.3032,,,,,0.24233705118411036
2017-02-22 21:10:00,0.3189,0.3033,,,,,0.24224792462439546
2017-02-22 21:20:00,0.3189,0.3031,,,,,0.24210786860198621
2017-02-22 21:30:00,0.3188,0.3032,,,,,0.24198054494525081
2017-02-22 21:40:00,0.31870000000000004,0.303,,,,,0.24185322128851539
2017-02-22 21:50:00,0.3188,0.3032,,,,,0.24176409472880095
2017-02-22 22:00:00,0.3186,0.3028,,,,,0.2416240387063917
2017-02-22 22:10:00,0.3186,0.3031,,,,,0.2414967150496563
2017-02-22 22:20:00,0.3186,0.303,,,,,0.2414075884899414
2017-02-22 22:30:00,0.3184,0.3031,,,,,0.2412929971988798
2017-02-22 22:40:00,0.3185,0.3028,,,,,0.24116567354214438
2017-02-22 22:50:00,0.31829999999999997,0.3027,,,,,0.24102561751973514
2017-02-22 23:00:00,0.31829999999999997,0.3027,,,,,0.24093649096002073
2017-02-22 23:10:00,0.3182,0.3024,,,,,0.24082189966895864
2017-02-22 23:20:00,0.3181,0.3024,,,,,0.24068184364654988
2017-02-22 23:30:00,0.3181,0.30219999999999997,,,,,0.240592717086835
2017-02-22 23:40:00,0.3179,0.30219999999999997,,,,,0.24046539343009957
2017-02-22 23:50:00,0.3181,0.30219999999999997,,,,,0.24033806977336414
2017-02-23 00:00:00,0.318,0.30210000000000004,,,,,0.2401980137509549
2017-02-23 00:10:00,0.3178,0.30210000000000004,,,,,0.2400834224598933
2017-02-23 00:20:00,0.3178,0.30210000000000004,,,,,0.23995609880315788
2017-02-23 00:30:00,0.3177,0.30210000000000004,,,,,0.239866972243443
2017-02-23 00:40:00,0.3178,0.302,,,,,0.2397269162210342
2017-02-23 00:50:00,0.3178,0.3018,,,,,0.23963778966131932
2017-02-23 01:00:00,0.3178,0.3019,,,,,0.23953593073593107
2017-02-23 01:10:00,0.3174,0.3018,,,,,0.2393831423478485
2017-02-23 01:20:00,0.3175,0.3019,,,,,0.23929401578813358
2017-02-23 01:30:00,0.3174,0.3017,,,,,0.239141227400051
2017-02-23 01:40:00,0.3173,0.3015,,,,,0.23901390374331558
2017-02-23 01:50:00,0.3173,0.30160000000000003,,,,,0.23891204481792733
2017-02-23 02:00:00,0.3173,0.3014,,,,,0.2387847211611919
2017-02-23 02:10:00,0.3173,0.3015,,,,,0.23869559460147702
2017-02-23 02:20:00,0.3172,0.3014,,,,,0.23853007384772107
2017-02-23 02:30:00,0.3172,0.3013,,,,,0.2384409472880062
2017-02-23 02:40:00,0.3173,0.3011,,,,,0.23827542653425024
2017-02-23 02:50:00,0.3169,0.30100000000000005,,,,,0.23819903234020917
2017-02-23 03:00:00,0.3169,0.3011,,,,,0.23805897631779993
2017-02-23 03:10:00,0.3169,0.3009,,,,,0.23796984975808502
